day,value
2017-07-02 09:00:00,35254.97327281035
2017-07-02 10:00:00,37806.117671245316
2017-07-02 11:00:00,40912.14225664134
2017-07-02 12:00:00,41678.37911940803
2017-07-02 13:00:00,43298.61977941872
2017-07-02 14:00:00,45562.41551559962
2017-07-02 15:00:00,46752.54851286541
2017-07-02 16:00:00,48018.44487894835
2017-07-02 17:00:00,48022.62849695957
2017-07-02 18:00:00,48959.69155461192
2017-07-02 19:00:00,49430.821043209544
2017-07-02 20:00:00,49068.00507223851
2017-07-02 21:00:00,48727.93751406882
2017-07-02 22:00:00,48992.41798692484
2017-07-02 23:00:00,48100.389219244564
2017-07-03 00:00:00,47246.18970332573
2017-07-03 01:00:00,46848.59140569123
2017-07-03 02:00:00,46871.02861476122
2017-07-03 03:00:00,47301.31056361738
2017-07-03 04:00:00,49528.586912910905
2017-07-03 05:00:00,50503.579145605705
2017-07-03 06:00:00,49338.57964526349
2017-07-03 07:00:00,48302.463672961014
2017-07-03 08:00:00,47385.54450027402
2017-07-03 09:00:00,47751.67749635187
2017-07-03 10:00:00,45934.63883140749
2017-07-03 11:00:00,47497.93622098866
2017-07-03 12:00:00,52208.58241334544
2017-07-03 13:00:00,54323.26078887737
2017-07-03 14:00:00,57111.85168195644
2017-07-03 15:00:00,57890.36138017764
2017-07-03 16:00:00,58175.136081538665
2017-07-03 17:00:00,59940.393054243184
2017-07-03 18:00:00,58744.35042407415
2017-07-03 19:00:00,59684.33370983403
2017-07-03 20:00:00,60091.55948604159
2017-07-03 21:00:00,60835.466847760144
2017-07-03 22:00:00,61123.290079613136
2017-07-03 23:00:00,60378.6760392396
2017-07-04 00:00:00,59028.1163804398
2017-07-04 01:00:00,58308.91285242819
2017-07-04 02:00:00,56814.652095747326
2017-07-04 03:00:00,55147.82754918401
2017-07-04 04:00:00,54165.00526933447
2017-07-04 05:00:00,52735.55122932154
2017-07-04 06:00:00,51049.89825878293
2017-07-04 07:00:00,49519.76535118919
2017-07-04 08:00:00,49440.396447416206
2017-07-04 09:00:00,50092.24880518005
2017-07-04 10:00:00,52350.45767104229
2017-07-04 11:00:00,56181.29891201737
2017-07-04 12:00:00,59799.9462507365
2017-07-04 13:00:00,61412.865901687925
2017-07-04 14:00:00,64963.837750151186
2017-07-04 15:00:00,67845.8755455082
2017-07-04 16:00:00,70181.2995468869
2017-07-04 17:00:00,73117.04445501871
2017-07-04 18:00:00,73764.90454872491
2017-07-04 19:00:00,72623.61609327383
2017-07-04 20:00:00,72074.5128822248
2017-07-04 21:00:00,71190.42847847598
2017-07-04 22:00:00,70798.13438531542
2017-07-04 23:00:00,69583.84171085911
2017-07-05 00:00:00,67262.9471944168
2017-07-05 01:00:00,65280.909334267315
2017-07-05 02:00:00,62407.579911200904
2017-07-05 03:00:00,60265.212623408326
2017-07-05 04:00:00,59070.27669619657
2017-07-05 05:00:00,58377.041721268295
2017-07-05 06:00:00,56738.92971963734
2017-07-05 07:00:00,54547.70278907606
2017-07-05 08:00:00,52848.055840925066
2017-07-05 09:00:00,50245.40270139933
2017-07-05 10:00:00,51056.01286606228
2017-07-05 11:00:00,52347.10135683246
2017-07-05 12:00:00,53517.14828540191
2017-07-05 13:00:00,54387.83041459832
2017-07-05 14:00:00,54745.25720475735
2017-07-05 15:00:00,54953.567189437366
2017-07-05 16:00:00,55248.632071877975
2017-07-05 17:00:00,54577.70824630757
2017-07-05 18:00:00,54508.9830832842
2017-07-05 19:00:00,55589.708975039175
2017-07-05 20:00:00,56592.820491378174
2017-07-05 21:00:00,54461.049772727674
2017-07-05 22:00:00,51840.139095891296
2017-07-05 23:00:00,50836.155718213835
2017-07-06 00:00:00,48373.26951059924
2017-07-06 01:00:00,47896.98587405761
2017-07-06 02:00:00,46991.21569093736
2017-07-06 03:00:00,46276.78048597718
2017-07-06 04:00:00,44163.26616609834
2017-07-06 05:00:00,46527.020001585224
2017-07-06 06:00:00,47151.243696058
2017-07-06 07:00:00,47159.75953632068
2017-07-06 08:00:00,47889.276069292195
2017-07-06 09:00:00,49433.324314038
2017-07-06 10:00:00,47749.5626105707
2017-07-06 11:00:00,48094.02386784209
2017-07-06 12:00:00,51154.3145987031
2017-07-06 13:00:00,53986.41075701929
2017-07-06 14:00:00,59326.54043051335
2017-07-06 15:00:00,63623.71478043593
2017-07-06 16:00:00,67275.64626423155
2017-07-06 17:00:00,68143.04583504434
2017-07-06 18:00:00,67581.80841931302
2017-07-06 19:00:00,66651.76935175562
2017-07-06 20:00:00,64823.37935388557
2017-07-06 21:00:00,63552.843559354966
2017-07-06 22:00:00,62234.13603920665
2017-07-06 23:00:00,60390.83737318495
2017-07-07 00:00:00,58791.11359752123
2017-07-07 01:00:00,57690.53910723792
2017-07-07 02:00:00,56963.57645669593
2017-07-07 03:00:00,57025.46182551273
2017-07-07 04:00:00,58230.14991542074
2017-07-07 05:00:00,57733.8252271953
2017-07-07 06:00:00,56953.537726757895
2017-07-07 07:00:00,56885.55699348906
2017-07-07 08:00:00,59758.88330230669
2017-07-07 09:00:00,63018.120971960525
2017-07-07 10:00:00,71563.59471617911
2017-07-07 11:00:00,76713.19588855935
2017-07-07 12:00:00,78452.17245965172
2017-07-07 13:00:00,72944.90240001846
2017-07-07 14:00:00,73252.90095345613
2017-07-07 15:00:00,73637.33070282447
2017-07-07 16:00:00,74863.50563429625
2017-07-07 17:00:00,76371.08110580308
2017-07-07 18:00:00,76893.24168068962
2017-07-07 19:00:00,75955.02617213759
2017-07-07 20:00:00,73752.74457322291
2017-07-07 21:00:00,71818.41071217615
2017-07-07 22:00:00,69583.04835550742
2017-07-07 23:00:00,67248.70001544253
2017-07-08 00:00:00,64779.6112038402
2017-07-08 01:00:00,62496.41595115387
2017-07-08 02:00:00,59978.34986780449
2017-07-08 03:00:00,57272.56855788057
2017-07-08 04:00:00,54466.46115253778
2017-07-08 05:00:00,52887.984052855725
2017-07-08 06:00:00,50645.603804153754
2017-07-08 07:00:00,47329.72881736167
2017-07-08 08:00:00,45149.260255227775
2017-07-08 09:00:00,48300.56551292128
2017-07-08 10:00:00,49287.17579985368
2017-07-08 11:00:00,51828.06173971714
2017-07-08 12:00:00,55271.39668302916
2017-07-08 13:00:00,59524.43697182842
2017-07-08 14:00:00,63311.88322701821
2017-07-08 15:00:00,65956.11010148535
2017-07-08 16:00:00,68406.74319553285
2017-07-08 17:00:00,71114.80575634335
2017-07-08 18:00:00,71571.98379696163
2017-07-08 19:00:00,71326.17505352788
2017-07-08 20:00:00,70993.14496832919
2017-07-08 21:00:00,69778.28297010697
2017-07-08 22:00:00,70227.77372420144
2017-07-08 23:00:00,69336.01734395607
2017-07-09 00:00:00,66957.72557700993
2017-07-09 01:00:00,64322.677615463734
2017-07-09 02:00:00,62606.783775907796
2017-07-09 03:00:00,61405.43568969817
2017-07-09 04:00:00,60322.12143325958
2017-07-09 05:00:00,59382.45343177465
2017-07-09 06:00:00,57004.597649040414
2017-07-09 07:00:00,56257.87161933718
2017-07-09 08:00:00,56520.39130422101
2017-07-09 09:00:00,56410.193418645635
2017-07-09 10:00:00,59305.25160744682
2017-07-09 11:00:00,64239.80858933012
2017-07-09 12:00:00,70135.99098476062
2017-07-09 13:00:00,73240.14931646484
2017-07-09 14:00:00,74062.16119329483
2017-07-09 15:00:00,76849.94463690744
2017-07-09 16:00:00,79367.3350541348
2017-07-09 17:00:00,80467.22311760247
2017-07-09 18:00:00,81750.14426075379
2017-07-09 19:00:00,80253.65398440373
2017-07-09 20:00:00,79733.87457373104
2017-07-09 21:00:00,78948.42006871091
2017-07-09 22:00:00,77122.6487287196
2017-07-09 23:00:00,77018.48495270155
2017-07-10 00:00:00,75482.3344003502
2017-07-10 01:00:00,73512.46175191509
2017-07-10 02:00:00,70492.69245684973
2017-07-10 03:00:00,67320.96302461938
2017-07-10 04:00:00,65718.44307152144
2017-07-10 05:00:00,61055.79586499534
2017-07-10 06:00:00,58513.80107094936
2017-07-10 07:00:00,56423.348072422144
2017-07-10 08:00:00,56644.776755086656
2017-07-10 09:00:00,57030.81078753104
2017-07-10 10:00:00,59000.4892825497
2017-07-10 11:00:00,62949.694807793894
2017-07-10 12:00:00,67402.81977097316
2017-07-10 13:00:00,72998.1467579156
2017-07-10 14:00:00,78381.27866056835
2017-07-10 15:00:00,82109.63474786673
2017-07-10 16:00:00,83797.2875710342
2017-07-10 17:00:00,84878.70759778286
2017-07-10 18:00:00,87112.72609325776
2017-07-10 19:00:00,87454.22011058763
2017-07-10 20:00:00,92801.75643177402
2017-07-10 21:00:00,94476.88034657457
2017-07-10 22:00:00,90475.27696319552
2017-07-10 23:00:00,88797.89638049706
2017-07-11 00:00:00,91339.0752002052
2017-07-11 01:00:00,90363.30961003344
2017-07-11 02:00:00,90590.90516690323
2017-07-11 03:00:00,86124.40365463638
2017-07-11 04:00:00,83439.21092815575
2017-07-11 05:00:00,79714.31127858521
2017-07-11 06:00:00,74632.01900446464
2017-07-11 07:00:00,72351.50103297539
2017-07-11 08:00:00,67908.36032055585
2017-07-11 09:00:00,67022.29553821588
2017-07-11 10:00:00,68824.04011059053
2017-07-11 11:00:00,70675.64498263579
2017-07-11 12:00:00,72358.0281241198
2017-07-11 13:00:00,75338.77186572274
2017-07-11 14:00:00,79503.33663209304
2017-07-11 15:00:00,82717.83102713295
2017-07-11 16:00:00,86797.63491980596
2017-07-11 17:00:00,85911.64814365716
2017-07-11 18:00:00,85187.2144718185
2017-07-11 19:00:00,83977.86883797425
2017-07-11 20:00:00,86036.5807182751
2017-07-11 21:00:00,84681.16799790908
2017-07-11 22:00:00,78895.46018730523
2017-07-11 23:00:00,76055.28882561196
2017-07-12 00:00:00,72439.89822649634
2017-07-12 01:00:00,70911.45146042695
2017-07-12 02:00:00,70319.12267033264
2017-07-12 03:00:00,72141.96375840789
2017-07-12 04:00:00,71321.30458812857
2017-07-12 05:00:00,67007.02560604882
2017-07-12 06:00:00,62125.92792454196
2017-07-12 07:00:00,59161.855258880554
2017-07-12 08:00:00,59342.23194733872
2017-07-12 09:00:00,58626.24192758514
2017-07-12 10:00:00,61596.34995044857
2017-07-12 11:00:00,63490.471683310185
2017-07-12 12:00:00,67245.98672747421
2017-07-12 13:00:00,75014.94685115037
2017-07-12 14:00:00,79244.68564834459
2017-07-12 15:00:00,81599.12431609227
2017-07-12 16:00:00,84587.92040536336
2017-07-12 17:00:00,86582.68392464136
2017-07-12 18:00:00,87301.1688810503
2017-07-12 19:00:00,86028.9316053513
2017-07-12 20:00:00,84803.6314505153
2017-07-12 21:00:00,82911.36280593979
2017-07-12 22:00:00,80519.05165142455
2017-07-12 23:00:00,79349.18526418193
2017-07-13 00:00:00,75198.16449419947
2017-07-13 01:00:00,72292.52118909944
2017-07-13 02:00:00,69065.03022708785
2017-07-13 03:00:00,65296.39132337029
2017-07-13 04:00:00,61434.924853030185
2017-07-13 05:00:00,59396.2524724092
2017-07-13 06:00:00,57351.36647698709
2017-07-13 07:00:00,56344.420806794944
2017-07-13 08:00:00,54797.32535517846
2017-07-13 09:00:00,55827.705369448166
2017-07-13 10:00:00,58385.715786003675
2017-07-13 11:00:00,61574.9264466833
2017-07-13 12:00:00,63850.49658265375
2017-07-13 13:00:00,66168.98731627397
2017-07-13 14:00:00,70679.57338245961
2017-07-13 15:00:00,73926.65441303872
2017-07-13 16:00:00,77956.32231207124
2017-07-13 17:00:00,79662.17631244885
2017-07-13 18:00:00,81435.9420069794
2017-07-13 19:00:00,81380.77014585915
2017-07-13 20:00:00,79373.37159952617
2017-07-13 21:00:00,76488.13958609068
2017-07-13 22:00:00,74512.46211495323
2017-07-13 23:00:00,74026.37208954165
2017-07-14 00:00:00,73513.01625927593
2017-07-14 01:00:00,70757.41798831362
2017-07-14 02:00:00,68084.09962500799
2017-07-14 03:00:00,65786.73983658981
2017-07-14 04:00:00,63031.96306657062
2017-07-14 05:00:00,60671.634907226726
2017-07-14 06:00:00,58684.50352055643
2017-07-14 07:00:00,57598.94723047778
2017-07-14 08:00:00,56604.95722595265
2017-07-14 09:00:00,56546.21746742411
2017-07-14 10:00:00,56888.049299580176
2017-07-14 11:00:00,61815.49413291447
2017-07-14 12:00:00,65866.92310612144
2017-07-14 13:00:00,68465.70614280303
2017-07-14 14:00:00,70186.12975710527
2017-07-14 15:00:00,73515.92033240282
2017-07-14 16:00:00,75318.98669604813
2017-07-14 17:00:00,75803.56759532048
2017-07-14 18:00:00,77347.09408791503
2017-07-14 19:00:00,76352.27017217997
2017-07-14 20:00:00,75979.02653188111
2017-07-14 21:00:00,75175.37263677357
2017-07-14 22:00:00,73862.03678195988
2017-07-14 23:00:00,72739.4393842807
2017-07-15 00:00:00,69870.55538051653
2017-07-15 01:00:00,66321.47253401492
2017-07-15 02:00:00,64083.64066825339
2017-07-15 03:00:00,60422.621340931655
2017-07-15 04:00:00,58161.431683007555
2017-07-15 05:00:00,54642.68024062494
2017-07-15 06:00:00,52935.25898839864
2017-07-15 07:00:00,51355.65643537827
2017-07-15 08:00:00,50153.12470227905
2017-07-15 09:00:00,51534.70939602909
2017-07-15 10:00:00,53963.18578843252
2017-07-15 11:00:00,55641.34419848585
2017-07-15 12:00:00,60723.65276293896
2017-07-15 13:00:00,64867.84980483288
2017-07-15 14:00:00,69324.08585777767
2017-07-15 15:00:00,72959.45902853228
2017-07-15 16:00:00,75138.36752668013
2017-07-15 17:00:00,76681.22273052699
2017-07-15 18:00:00,77419.06180666274
2017-07-15 19:00:00,76342.497634381
2017-07-15 20:00:00,75077.84956858751
2017-07-15 21:00:00,74490.47497118701
2017-07-15 22:00:00,74586.08560229429
2017-07-15 23:00:00,74735.64655568177
2017-07-16 00:00:00,71382.26157897315
2017-07-16 01:00:00,68013.62115972617
2017-07-16 02:00:00,64570.7634412086
2017-07-16 03:00:00,62085.55612081196
2017-07-16 04:00:00,60849.39447613183
2017-07-16 05:00:00,61970.607192748364
2017-07-16 06:00:00,62758.365496707025
2017-07-16 07:00:00,63874.49160747916
2017-07-16 08:00:00,63434.460538958745
2017-07-16 09:00:00,63431.19641547671
2017-07-16 10:00:00,65188.19578345802
2017-07-16 11:00:00,68775.49864984873
2017-07-16 12:00:00,71832.07661665454
2017-07-16 13:00:00,75474.34760172456
2017-07-16 14:00:00,79129.13437982637
2017-07-16 15:00:00,88038.76157091517
2017-07-16 16:00:00,93044.01952497369
2017-07-16 17:00:00,94459.85374076784
2017-07-16 18:00:00,93450.24094631596
2017-07-16 19:00:00,90824.99359726398
2017-07-16 20:00:00,90281.01009489656
2017-07-16 21:00:00,87946.82381242556
2017-07-16 22:00:00,86175.51745402432
2017-07-16 23:00:00,84913.02843376076
2017-07-17 00:00:00,78870.36415177587
2017-07-17 01:00:00,73763.44948313794
2017-07-17 02:00:00,73207.29940394254
2017-07-17 03:00:00,71396.11954649458
2017-07-17 04:00:00,66230.30816098813
2017-07-17 05:00:00,62648.76745600366
2017-07-17 06:00:00,63306.85142890611
2017-07-17 07:00:00,60165.47858780818
2017-07-17 08:00:00,58421.03239198819
2017-07-17 09:00:00,60463.97829037014
2017-07-17 10:00:00,64407.68155393449
2017-07-17 11:00:00,65075.65222449669
2017-07-17 12:00:00,66460.53919633603
2017-07-17 13:00:00,67266.02006755747
2017-07-17 14:00:00,69675.9346104355
2017-07-17 15:00:00,73757.08021767091
2017-07-17 16:00:00,76003.56364752776
2017-07-17 17:00:00,76245.2513567881
2017-07-17 18:00:00,76718.40677471377
2017-07-17 19:00:00,75399.48872511883
2017-07-17 20:00:00,74597.28467080352
2017-07-17 21:00:00,72580.90556481543
2017-07-17 22:00:00,72743.82441770802
2017-07-17 23:00:00,80341.42914862369
2017-07-18 00:00:00,81675.12025837263
2017-07-18 01:00:00,85388.96464287603
2017-07-18 02:00:00,92134.94526819886
2017-07-18 03:00:00,96118.0731248702
2017-07-18 04:00:00,97678.69184456873
2017-07-18 05:00:00,94861.10299747413
2017-07-18 06:00:00,91712.07861053762
2017-07-18 07:00:00,85771.80648123288
2017-07-18 08:00:00,82253.96169393594
2017-07-18 09:00:00,83840.5179009169
2017-07-18 10:00:00,82958.57603374647
2017-07-18 11:00:00,82092.87388373335
2017-07-18 12:00:00,81918.14123488129
2017-07-18 13:00:00,84003.32576786538
2017-07-18 14:00:00,84995.40949841827
2017-07-18 15:00:00,87184.3449671075
2017-07-18 16:00:00,87721.7369689619
2017-07-18 17:00:00,88993.04424137506
2017-07-18 18:00:00,87461.64301438899
2017-07-18 19:00:00,84249.92448220326
2017-07-18 20:00:00,84775.40491433952
2017-07-18 21:00:00,81271.10362427309
2017-07-18 22:00:00,78223.62340004013
2017-07-18 23:00:00,75670.85280071522
2017-07-19 00:00:00,72255.86210411131
2017-07-19 01:00:00,68287.88649809887
2017-07-19 02:00:00,64625.345522131014
2017-07-19 03:00:00,62255.286850029384
2017-07-19 04:00:00,62076.1466014787
2017-07-19 05:00:00,60812.23083589371
2017-07-19 06:00:00,59261.54143134754
2017-07-19 07:00:00,59430.24563736751
2017-07-19 08:00:00,58968.16467951418
2017-07-19 09:00:00,58039.28056437366
2017-07-19 10:00:00,58316.77548665685
2017-07-19 11:00:00,60140.14785032627
2017-07-19 12:00:00,63298.90278021652
2017-07-19 13:00:00,65041.088513547635
2017-07-19 14:00:00,65134.98746371597
2017-07-19 15:00:00,65509.34169663331
2017-07-19 16:00:00,64627.794904388546
2017-07-19 17:00:00,65330.345761792196
2017-07-19 18:00:00,64807.9283393957
2017-07-19 19:00:00,63635.90057458099
2017-07-19 20:00:00,62947.62338754281
2017-07-19 21:00:00,60591.21520329972
2017-07-19 22:00:00,56165.19511980614
2017-07-19 23:00:00,52838.92032575084
2017-07-20 00:00:00,51017.78504989017
2017-07-20 01:00:00,47364.511381970755
2017-07-20 02:00:00,45944.33853211696
2017-07-20 03:00:00,45069.09048549297
2017-07-20 04:00:00,43264.705738755285
2017-07-20 05:00:00,41913.54090710766
2017-07-20 06:00:00,40607.07665896334
2017-07-20 07:00:00,38225.62616185413
2017-07-20 08:00:00,36823.892060772654
2017-07-20 09:00:00,36780.36258861784
2017-07-20 10:00:00,39037.07883088212
2017-07-20 11:00:00,42337.04079594824
2017-07-20 12:00:00,44898.75569506572
2017-07-20 13:00:00,47979.200665720375
2017-07-20 14:00:00,51712.23396980031
2017-07-20 15:00:00,53469.307403996034
2017-07-20 16:00:00,55008.802757202444
2017-07-20 17:00:00,55164.08978586992
2017-07-20 18:00:00,56210.3528080226
2017-07-20 19:00:00,56253.20557294074
2017-07-20 20:00:00,55333.30565741621
2017-07-20 21:00:00,53216.821914106855
2017-07-20 22:00:00,55949.331323930426
2017-07-20 23:00:00,58134.72112610672
2017-07-21 00:00:00,58300.38350892421
2017-07-21 01:00:00,56294.585920888145
2017-07-21 02:00:00,53911.37325243491
2017-07-21 03:00:00,52761.17662426718
2017-07-21 04:00:00,53258.82014193371
2017-07-21 05:00:00,51270.81024908234
2017-07-21 06:00:00,50466.762675990816
2017-07-21 07:00:00,49038.68207777271
2017-07-21 08:00:00,47918.60472134973
2017-07-21 09:00:00,49545.20426942402
2017-07-21 10:00:00,52303.6742925931
2017-07-21 11:00:00,54623.41361155079
2017-07-21 12:00:00,57168.3586293183
2017-07-21 13:00:00,59838.42871849241
2017-07-21 14:00:00,62838.363784744666
2017-07-21 15:00:00,65638.977125474
2017-07-21 16:00:00,67137.03889074728
2017-07-21 17:00:00,67526.27474674252
2017-07-21 18:00:00,67354.16821687893
2017-07-21 19:00:00,66866.6707715093
2017-07-21 20:00:00,66929.13981901442
2017-07-21 21:00:00,65973.81419235737
2017-07-21 22:00:00,65676.10114696748
2017-07-21 23:00:00,65470.74443534708
2017-07-22 00:00:00,65208.01606541145
2017-07-22 01:00:00,65707.42199199072
2017-07-22 02:00:00,65401.201621942826
2017-07-22 03:00:00,67193.93158726911
2017-07-22 04:00:00,67384.55114677158
2017-07-22 05:00:00,65949.26597040467
2017-07-22 06:00:00,66706.29787334493
2017-07-22 07:00:00,66382.36191899504
2017-07-22 08:00:00,65918.86583953415
2017-07-22 09:00:00,66541.336348265
2017-07-22 10:00:00,68198.30756827228
2017-07-22 11:00:00,70008.99001150315
2017-07-22 12:00:00,74412.25696293579
2017-07-22 13:00:00,78163.92515262698
2017-07-22 14:00:00,80303.08058271138
2017-07-22 15:00:00,82526.0635838662
2017-07-22 16:00:00,83346.89189029374
2017-07-22 17:00:00,84146.42498832678
2017-07-22 18:00:00,85635.57409233591
2017-07-22 19:00:00,84950.89184720699
2017-07-22 20:00:00,85406.71807880541
2017-07-22 21:00:00,83761.21421245388
2017-07-22 22:00:00,81295.4149722787
2017-07-22 23:00:00,78297.83235270485
2017-07-23 00:00:00,74526.06407742373
2017-07-23 01:00:00,71833.83190494687
2017-07-23 02:00:00,69821.12897790704
2017-07-23 03:00:00,66704.34971883285
2017-07-23 04:00:00,61254.487835459324
2017-07-23 05:00:00,57802.80379700009
2017-07-23 06:00:00,53582.51338372494
2017-07-23 07:00:00,51631.95926632308
2017-07-23 08:00:00,50494.335224995724
2017-07-23 09:00:00,51467.76611845842
2017-07-23 10:00:00,54652.51366583763
2017-07-23 11:00:00,57224.1172700672
2017-07-23 12:00:00,61684.38106356356
2017-07-23 13:00:00,66825.50922838143
2017-07-23 14:00:00,74232.77899925364
2017-07-23 15:00:00,78947.02981419295
2017-07-23 16:00:00,84098.05063165091
2017-07-23 17:00:00,86336.3328764065
2017-07-23 18:00:00,89101.84630546688
2017-07-23 19:00:00,82897.09327683644
2017-07-23 20:00:00,78517.58745759958
2017-07-23 21:00:00,77090.05247168514
2017-07-23 22:00:00,75690.6378895973
2017-07-23 23:00:00,72809.27274744361
2017-07-24 00:00:00,69072.5801178923
2017-07-24 01:00:00,66214.06292683637
2017-07-24 02:00:00,65926.01988886297
2017-07-24 03:00:00,60164.62605255865
2017-07-24 04:00:00,57623.553428054496
2017-07-24 05:00:00,55248.35914930234
2017-07-24 06:00:00,54463.30781743477
2017-07-24 07:00:00,52926.39959329204
2017-07-24 08:00:00,52060.10075633525
2017-07-24 09:00:00,51799.236810360555
2017-07-24 10:00:00,55906.27196510561
2017-07-24 11:00:00,59365.68295967271
2017-07-24 12:00:00,61190.10201811273
2017-07-24 13:00:00,65739.79194586577
2017-07-24 14:00:00,69306.8474173389
2017-07-24 15:00:00,72795.10124731061
2017-07-24 16:00:00,76924.50306498208
2017-07-24 17:00:00,82254.51906302049
2017-07-24 18:00:00,84964.1098725724
2017-07-24 19:00:00,80739.06264490275
2017-07-24 20:00:00,76372.77752133593
2017-07-24 21:00:00,75020.42783240648
2017-07-24 22:00:00,75785.82303589642
2017-07-24 23:00:00,74685.01591449865
2017-07-25 00:00:00,76092.69005651466
2017-07-25 01:00:00,71279.4834786046
2017-07-25 02:00:00,71288.84455369413
2017-07-25 03:00:00,70526.7742609795
2017-07-25 04:00:00,70944.02119308029
2017-07-25 05:00:00,69043.41018085982
2017-07-25 06:00:00,65953.65124776431
2017-07-25 07:00:00,64623.986042331446
2017-07-25 08:00:00,62609.37143805066
2017-07-25 09:00:00,61700.00808886495
2017-07-25 10:00:00,63517.31524845932
2017-07-25 11:00:00,68598.48204198344
2017-07-25 12:00:00,71766.37409676248
2017-07-25 13:00:00,76347.60981080405
2017-07-25 14:00:00,81634.83710693504
2017-07-25 15:00:00,88787.80563838969
2017-07-25 16:00:00,94611.70754768727
2017-07-25 17:00:00,97803.4158255204
2017-07-25 18:00:00,96436.09236508752
2017-07-25 19:00:00,90766.52126791276
2017-07-25 20:00:00,87520.0111570381
2017-07-25 21:00:00,86966.47231936619
2017-07-25 22:00:00,90993.61515925106
2017-07-25 23:00:00,92253.91755787014
2017-07-26 00:00:00,88641.6644561705
2017-07-26 01:00:00,85854.00269665623
2017-07-26 02:00:00,81178.74549800035
2017-07-26 03:00:00,79177.59570715447
2017-07-26 04:00:00,76075.09378399099
2017-07-26 05:00:00,71469.9740914953
2017-07-26 06:00:00,66964.3159762854
2017-07-26 07:00:00,63152.864233314496
2017-07-26 08:00:00,62962.46286747867
2017-07-26 09:00:00,63453.730071419806
2017-07-26 10:00:00,64433.56247877183
2017-07-26 11:00:00,68484.62615265313
2017-07-26 12:00:00,74026.59261636496
2017-07-26 13:00:00,80418.09582404236
2017-07-26 14:00:00,83779.4476850973
2017-07-26 15:00:00,86474.09402486376
2017-07-26 16:00:00,90756.82951951877
2017-07-26 17:00:00,96108.72258872636
2017-07-26 18:00:00,96860.68200375914
2017-07-26 19:00:00,94272.63404361391
2017-07-26 20:00:00,92237.92057016336
2017-07-26 21:00:00,89755.82150850764
2017-07-26 22:00:00,87592.74014203085
2017-07-26 23:00:00,85870.1360029892
2017-07-27 00:00:00,81197.25765612994
2017-07-27 01:00:00,78977.29179942286
2017-07-27 02:00:00,76598.83770993714
2017-07-27 03:00:00,77069.33835781609
2017-07-27 04:00:00,75633.34153432873
2017-07-27 05:00:00,71730.09025558723
2017-07-27 06:00:00,67822.86807322213
2017-07-27 07:00:00,64163.34846630188
2017-07-27 08:00:00,61181.88769440121
2017-07-27 09:00:00,62697.6702739496
2017-07-27 10:00:00,67271.2261498407
2017-07-27 11:00:00,71746.96255117659
2017-07-27 12:00:00,75947.28439171638
2017-07-27 13:00:00,84483.15628035527
2017-07-27 14:00:00,89654.84343841135
2017-07-27 15:00:00,93660.4840767158
2017-07-27 16:00:00,94951.95445423853
2017-07-27 17:00:00,96347.67962738806
2017-07-27 18:00:00,93864.91561568891
2017-07-27 19:00:00,92163.7312477861
2017-07-27 20:00:00,90504.59001529626
2017-07-27 21:00:00,90461.67115945653
2017-07-27 22:00:00,86993.81785606587
2017-07-27 23:00:00,85397.02250940616
2017-07-28 00:00:00,81818.35495261592
2017-07-28 01:00:00,80259.03842885056
2017-07-28 02:00:00,78099.56941299849
2017-07-28 03:00:00,73826.16115099647
2017-07-28 04:00:00,68113.82937784577
2017-07-28 05:00:00,64606.212741269344
2017-07-28 06:00:00,60023.43819702639
2017-07-28 07:00:00,56192.42646668852
2017-07-28 08:00:00,55826.11890690069
2017-07-28 09:00:00,55270.94995745818
2017-07-28 10:00:00,54948.61780808784
2017-07-28 11:00:00,56911.86992765646
2017-07-28 12:00:00,60542.38160921161
2017-07-28 13:00:00,62773.100635169445
2017-07-28 14:00:00,65312.52991552011
2017-07-28 15:00:00,65786.61986183863
2017-07-28 16:00:00,64695.53553179319
2017-07-28 17:00:00,62368.531658070846
2017-07-28 18:00:00,61837.347189341526
2017-07-28 19:00:00,62183.18507903409
2017-07-28 20:00:00,61192.44837086754
2017-07-28 21:00:00,60012.939080443844
2017-07-28 22:00:00,56509.56406616868
2017-07-28 23:00:00,54908.25493975425
2017-07-29 00:00:00,54420.28285151031
2017-07-29 01:00:00,53656.9549736034
2017-07-29 02:00:00,50656.692235393224
2017-07-29 03:00:00,48567.18897243406
2017-07-29 04:00:00,47162.657785417185
2017-07-29 05:00:00,44754.17982314096
2017-07-29 06:00:00,45402.453350645155
2017-07-29 07:00:00,51752.26805475254
2017-07-29 08:00:00,61965.4705065049
2017-07-29 09:00:00,65332.92214542994
2017-07-29 10:00:00,64218.323799298596
2017-07-29 11:00:00,63253.68716376793
2017-07-29 12:00:00,63158.92261605573
2017-07-29 13:00:00,66143.57774644857
2017-07-29 14:00:00,68330.9126907507
2017-07-29 15:00:00,70051.76716243784
2017-07-29 16:00:00,72096.0262191075
2017-07-29 17:00:00,72971.59720488114
2017-07-29 18:00:00,72708.21571096081
2017-07-29 19:00:00,71130.0797449971
2017-07-29 20:00:00,71180.78538334335
2017-07-29 21:00:00,69629.21611000714
2017-07-29 22:00:00,71169.38365405088
2017-07-29 23:00:00,70058.0785276004
2017-07-30 00:00:00,68422.29253020058
2017-07-30 01:00:00,68694.33594872072
2017-07-30 02:00:00,77038.50002894118
