day,l6,kun
2017-09-22 03:00:00,3.705966666923407,6.719666666271575
2017-09-22 04:00:00,3.5626833312530373,6.6679999991107
2017-09-22 05:00:00,3.36526666705699,6.532333333135353
2017-09-22 06:00:00,3.5222833341144466,6.69433333402541
2017-09-22 07:00:00,3.7075333351535753,6.676666667161231
2017-09-22 08:00:00,4.232633335272722,6.853333334322883
2017-09-22 09:00:00,4.968333337441171,7.028333334323176
2017-09-22 10:00:00,5.256233335244975,7.310333335214941
2017-09-22 11:00:00,5.095833330014741,7.3359999982168596
2017-09-22 12:00:00,4.82356666615102,7.287333334621657
2017-09-22 13:00:00,4.855566667563965,7.366333331945268
2017-09-22 14:00:00,4.824933332435875,7.1233333328372535
2017-09-22 15:00:00,4.475899995341228,6.736333330455989
2017-09-22 16:00:00,3.7032333324201465,6.2736666650787125
2017-09-22 17:00:00,3.49124999947892,6.419000003276474
2017-09-22 18:00:00,3.3706333321513258,6.457666663885373
2017-09-22 19:00:00,3.220183332284961,6.308666668057766
2017-09-22 20:00:00,2.9487999989414067,6.4909999997019
2017-09-22 21:00:00,2.890566667193742,6.428666666567398
2017-09-22 22:00:00,2.8759333328062677,6.321059190510676
2017-09-22 23:00:00,2.6732333310743503,6.513246890077868
2017-09-23 00:00:00,2.2981499971925623,6.243190369085548
2017-09-23 01:00:00,1.4614833299526753,5.622963110845452
2017-09-23 02:00:00,1.1877666672095761,5.418813487766034
2017-09-23 03:00:00,1.1830833345544827,5.414090024078513
2017-09-23 04:00:00,1.2805333291110135,5.469054016075153
2017-09-23 05:00:00,0.6967166678985094,5.056050316169284
2017-09-23 06:00:00,0.9457000013620536,5.234749969101707
2017-09-23 07:00:00,1.1597500000000862,5.385986385462277
2017-09-23 08:00:00,1.2964666692476912,5.504166057232439
2017-09-23 09:00:00,1.8383000014831672,5.898950825853518
2017-09-23 10:00:00,2.0941666681404616,6.092330191790423
2017-09-23 11:00:00,2.3079000004048407,6.253051060426312
2017-09-23 12:00:00,2.287066665996787,6.238352834881178
2017-09-23 13:00:00,2.1680499994599467,6.149938845728757
2017-09-23 14:00:00,1.9320999968932044,5.9650443030439995
2017-09-23 15:00:00,1.3071833326528586,5.5130891550425805
2017-09-23 16:00:00,1.282483331285575,5.474311817383582
2017-09-23 17:00:00,0.7019499990387134,5.060908363169037
2017-09-23 18:00:00,0.5425000000002607,4.929704520260438
2017-09-23 19:00:00,0.8894833351177027,5.187247656965026
2017-09-23 20:00:00,1.013266664881749,5.277507802379196
2017-09-23 21:00:00,0.747683331672942,5.086510431046487
2017-09-23 22:00:00,0.6988166706606326,5.0563615130244575
2017-09-23 23:00:00,1.101083334563501,5.3463655200016325
2017-09-24 00:00:00,1.3919500005424579,5.56624151488469
2017-09-24 01:00:00,1.478783332243373,5.633774898366598
2017-09-24 02:00:00,1.734833335242312,5.824456072208056
2017-09-24 03:00:00,1.7188000001357158,5.812025270246444
2017-09-24 04:00:00,2.1824000010854263,6.153463559313785
2017-09-24 05:00:00,2.124133334550328,6.119506247013367
2017-09-24 06:00:00,1.9769166649057157,6.008133847164274
2017-09-24 07:00:00,1.987000002567414,5.998964234289036
2017-09-24 08:00:00,3.8610500187928642,7.408888897113203
2017-09-24 09:00:00,6.071366664088033,9.312777780630531
2017-09-24 10:00:00,6.107083336683836,9.1211111089271
2017-09-24 11:00:00,6.106766658897581,8.285555550682556
2017-09-24 12:00:00,4.893950000392964,7.8161111129592875
2017-09-24 13:00:00,4.886700001301543,7.821666665153582
2017-09-24 14:00:00,4.988416665884517,7.6544444447812365
2017-09-24 15:00:00,4.704716665490545,8.075000002523963
2017-09-24 16:00:00,4.806233331494642,7.982222218350753
2017-09-24 17:00:00,4.192383331752167,7.4805555547136855
2017-09-24 18:00:00,3.8755333320091663,7.211666665656082
2017-09-24 19:00:00,3.8015000005308544,7.460555558251921
2017-09-24 20:00:00,3.841983332933649,7.5627777755864445
2017-09-24 21:00:00,3.655700000926375,7.090555551676892
2017-09-24 22:00:00,3.636583329335057,6.28777777558482
2017-09-24 23:00:00,2.9925333336020783,5.892222220366023
2017-09-25 00:00:00,2.8509499975844057,5.809444445795141
2017-09-25 01:00:00,2.7408833361559863,5.9205555552178515
2017-09-25 02:00:00,3.0583666638434583,6.13626424908144
2017-09-25 03:00:00,2.6749499998629447,6.520925568526522
2017-09-25 04:00:00,2.4707833323851793,6.3960861065352566
2017-09-25 05:00:00,2.4806666674785394,6.378484783089108
2017-09-25 06:00:00,2.5743333337391463,6.457559413092431
2017-09-25 07:00:00,3.9565000115762614,6.750266066941557
2017-09-25 08:00:00,6.560833347909908,8.191222239964368
2017-09-25 09:00:00,8.07850000114302,10.543000004166167
2017-09-25 10:00:00,9.198700008934978,11.528000003150193
2017-09-25 11:00:00,9.06826666089105,11.508777779845252
2017-09-25 12:00:00,9.195283336730826,11.899999999999777
2017-09-25 13:00:00,9.266250001756157,12.17977778106759
2017-09-25 14:00:00,9.4154666661689,12.252666665343622
2017-09-25 15:00:00,9.15603332627091,11.802555547985218
2017-09-25 16:00:00,7.420783323976166,9.672888879686768
2017-09-25 17:00:00,5.616449993748365,8.914444443764777
2017-09-25 18:00:00,4.962733331095694,8.358333329255435
2017-09-25 19:00:00,4.869249998011035,7.68377777526234
2017-09-25 20:00:00,4.2616499977349465,7.32633333496584
2017-09-25 21:00:00,4.047216667467717,7.8995555570523655
2017-09-25 22:00:00,4.197249996783521,8.107888889365306
2017-09-25 23:00:00,3.889699998788797,8.008333330779951
2017-09-26 00:00:00,3.481050000674025,7.317111106036622
2017-09-26 01:00:00,2.9858166649092137,6.592111110634188
2017-09-26 02:00:00,2.7936333326533727,6.632000000408749
2017-09-26 03:00:00,2.622250000001039,6.416666664621257
2017-09-26 04:00:00,2.693816665443996,5.9815555543962
2017-09-26 05:00:00,2.3331833321007363,5.594777775970118
2017-09-26 06:00:00,2.391433331408118,5.741666667690455
2017-09-26 07:00:00,3.636283351348954,6.064111115139536
2017-09-26 08:00:00,7.019033348973089,8.416111135016891
2017-09-26 09:00:00,8.770783334604404,10.452222217781877
2017-09-26 10:00:00,9.174866669962825,10.690777783348477
2017-09-26 11:00:00,9.91520000239925,11.519333334564305
2017-09-26 12:00:00,9.987683333712972,12.057888893985009
2017-09-26 13:00:00,10.02000000238704,12.448222219006386
2017-09-26 14:00:00,10.17779999521008,12.025444446018875
2017-09-26 15:00:00,9.085383325947769,12.372777772983788
2017-09-26 16:00:00,7.756149992246939,10.335555543911433
2017-09-26 17:00:00,5.992966659841506,9.139444442217387
2017-09-26 18:00:00,5.252049998673635,8.54211110908885
2017-09-26 19:00:00,4.764333331739292,8.043444442524732
2017-09-26 20:00:00,4.6522166669344305,8.158777779869924
2017-09-26 21:00:00,4.975783333065329,8.539000000823336
2017-09-26 22:00:00,4.377666665328503,7.284666654929522
2017-09-26 23:00:00,3.898483330918065,6.100444442933939
2017-09-27 00:00:00,3.326466663689865,5.759222222806648
2017-09-27 01:00:00,3.47761666557357,6.572777782243833
2017-09-27 02:00:00,2.771933331009155,6.495222215795165
2017-09-27 03:00:00,2.424566664737866,6.073222225179046
2017-09-27 04:00:00,2.0693166610994687,6.349111109494355
2017-09-27 05:00:00,1.9717333364087546,5.967999999587185
2017-09-27 06:00:00,2.1885000026333428,5.941666667699394
2017-09-27 07:00:00,3.542616683157874,6.48244445573839
2017-09-27 08:00:00,6.95248334974211,8.95311111910176
2017-09-27 09:00:00,9.589483340599877,11.566555573505935
2017-09-27 10:00:00,10.352383335360155,12.696111110940201
2017-09-27 11:00:00,11.441966667166337,12.742555552004553
2017-09-27 12:00:00,10.428649999876171,12.471999998344263
2017-09-27 13:00:00,10.333849996320104,12.620111112283896
2017-09-27 14:00:00,10.433266666919511,12.475444442925602
2017-09-27 15:00:00,9.758733331681439,12.50388889216894
2017-09-27 16:00:00,8.85079998552851,11.228111094256015
2017-09-27 17:00:00,6.610983326470976,9.324111107932449
2017-09-27 18:00:00,5.3275833298593955,8.643444440953436
2017-09-27 19:00:00,4.816016666531942,8.399111112597915
2017-09-27 20:00:00,4.990333333203282,8.22544443980969
2017-09-27 21:00:00,4.479999997976094,7.416222218554563
2017-09-27 22:00:00,4.324616665721708,6.815777775631881
